ZIP,COUNTY,USPS_ZIP_PREF_CITY,USPS_ZIP_PREF_STATE,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
94514,06013,BYRON,CA,0.938718663,0.866666667,0.909090909,0.929577465
94515,06097,CALISTOGA,CA,0.088129992,0.031518625,0.004878049,0.079330944
94515,06055,CALISTOGA,CA,0.911870008,0.968481375,0.995121951,0.920669056
94516,06013,CANYON,CA,0.000000000,0.000000000,1.000000000,1.000000000
94517,06013,CLAYTON,CA,1.000000000,1.000000000,1.000000000,1.000000000
94518,06013,CONCORD,CA,1.000000000,1.000000000,1.000000000,1.000000000
94519,06013,CONCORD,CA,1.000000000,1.000000000,1.000000000,1.000000000
94520,06013,CONCORD,CA,1.000000000,1.000000000,1.000000000,1.000000000
94521,06013,CONCORD,CA,1.000000000,1.000000000,1.000000000,1.000000000
94522,06013,CONCORD,CA,1.000000000,1.000000000,1.000000000,1.000000000
94523,06013,PLEASANT HILL,CA,1.000000000,1.000000000,1.000000000,1.000000000
94524,06013,CONCORD,CA,1.000000000,1.000000000,1.000000000,1.000000000
94525,06013,CROCKETT,CA,1.000000000,1.000000000,1.000000000,1.000000000
94526,06013,DANVILLE,CA,1.000000000,1.000000000,1.000000000,1.000000000
94528,06013,DIABLO,CA,1.000000000,1.000000000,1.000000000,1.000000000
94530,06013,EL CERRITO,CA,1.000000000,1.000000000,1.000000000,1.000000000
94531,06013,ANTIOCH,CA,1.000000000,1.000000000,1.000000000,1.000000000
94533,06095,FAIRFIELD,CA,1.000000000,1.000000000,1.000000000,1.000000000
94534,06055,FAIRFIELD,CA,0.000064645,0.000000000,0.000000000,0.000059379
94534,06095,FAIRFIELD,CA,0.999935355,1.000000000,1.000000000,0.999940621
94535,06095,TRAVIS AFB,CA,1.000000000,1.000000000,1.000000000,1.000000000
94536,06001,FREMONT,CA,1.000000000,1.000000000,1.000000000,1.000000000
94537,06001,FREMONT,CA,1.000000000,1.000000000,1.000000000,1.000000000
94538,06001,FREMONT,CA,1.000000000,1.000000000,1.000000000,1.000000000
94539,06001,FREMONT,CA,1.000000000,1.000000000,1.000000000,1.000000000
94540,06001,HAYWARD,CA,1.000000000,1.000000000,1.000000000,1.000000000
94541,06001,HAYWARD,CA,1.000000000,1.000000000,1.000000000,1.000000000
94542,06001,HAYWARD,CA,1.000000000,1.000000000,1.000000000,1.000000000
94543,06001,HAYWARD,CA,1.000000000,1.000000000,1.000000000,1.000000000
94544,06001,HAYWARD,CA,1.000000000,1.000000000,1.000000000,1.000000000
94545,06001,HAYWARD,CA,1.000000000,1.000000000,1.000000000,1.000000000
94546,06001,CASTRO VALLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
94547,06013,HERCULES,CA,1.000000000,1.000000000,1.000000000,1.000000000
94548,06013,KNIGHTSEN,CA,1.000000000,1.000000000,1.000000000,1.000000000
94549,06013,LAFAYETTE,CA,1.000000000,1.000000000,1.000000000,1.000000000
94550,06099,LIVERMORE,CA,0.000682666,0.000000000,0.000000000,0.000618989
94550,06085,LIVERMORE,CA,0.003833430,0.000722543,0.000000000,0.003523474
94550,06001,LIVERMORE,CA,0.995483905,0.999277457,1.000000000,0.995857537
94551,06001,LIVERMORE,CA,0.993953544,0.999616123,1.000000000,0.994922342
94551,06013,LIVERMORE,CA,0.006046456,0.000383877,0.000000000,0.005077658
94552,06001,CASTRO VALLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
94553,06013,MARTINEZ,CA,1.000000000,1.000000000,1.000000000,1.000000000
94555,06001,FREMONT,CA,1.000000000,1.000000000,1.000000000,1.000000000
94556,06013,MORAGA,CA,1.000000000,1.000000000,1.000000000,1.000000000
94557,06001,HAYWARD,CA,1.000000000,1.000000000,1.000000000,1.000000000
94558,06095,NAPA,CA,0.000472144,0.000000000,0.005934718,0.000548446
94558,06055,NAPA,CA,0.999527856,1.000000000,0.994065282,0.999451554
94559,06055,NAPA,CA,1.000000000,1.000000000,1.000000000,1.000000000
94560,06001,NEWARK,CA,1.000000000,1.000000000,1.000000000,1.000000000
94561,06013,OAKLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
94562,06055,OAKVILLE,CA,0.000000000,1.000000000,1.000000000,1.000000000
94563,06013,ORINDA,CA,0.999760651,1.000000000,1.000000000,0.999782443
94563,06001,ORINDA,CA,0.000239349,0.000000000,0.000000000,0.000217557
94564,06013,PINOLE,CA,1.000000000,1.000000000,1.000000000,1.000000000
94565,06013,PITTSBURG,CA,1.000000000,1.000000000,1.000000000,1.000000000
94566,06001,PLEASANTON,CA,1.000000000,1.000000000,1.000000000,1.000000000
94567,06055,POPE VALLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
94568,06001,DUBLIN,CA,0.999663753,1.000000000,1.000000000,0.999693909
94568,06013,DUBLIN,CA,0.000336247,0.000000000,0.000000000,0.000306091
94569,06013,PORT COSTA,CA,1.000000000,0.000000000,1.000000000,1.000000000
94570,06013,MORAGA,CA,1.000000000,1.000000000,1.000000000,1.000000000
94571,06095,RIO VISTA,CA,0.982682568,0.979166667,0.981481481,0.982507289
94571,06067,RIO VISTA,CA,0.017317432,0.020833333,0.018518519,0.017492711
94572,06013,RODEO,CA,1.000000000,1.000000000,1.000000000,1.000000000
94573,06055,RUTHERFORD,CA,1.000000000,1.000000000,1.000000000,1.000000000
94574,06097,SAINT HELENA,CA,0.002027986,0.001106195,0.000000000,0.001822097
94574,06055,SAINT HELENA,CA,0.997972014,0.998893805,1.000000000,0.998177903
94575,06013,MORAGA,CA,0.000000000,1.000000000,0.000000000,1.000000000
94576,06055,DEER PARK,CA,1.000000000,1.000000000,1.000000000,1.000000000
94577,06001,SAN LEANDRO,CA,1.000000000,1.000000000,1.000000000,1.000000000
94578,06001,SAN LEANDRO,CA,1.000000000,1.000000000,1.000000000,1.000000000
94579,06001,SAN LEANDRO,CA,1.000000000,1.000000000,1.000000000,1.000000000
94580,06001,SAN LORENZO,CA,1.000000000,1.000000000,1.000000000,1.000000000
94581,06055,NAPA,CA,1.000000000,1.000000000,1.000000000,1.000000000
94582,06013,SAN RAMON,CA,1.000000000,1.000000000,1.000000000,1.000000000
94583,06013,SAN RAMON,CA,1.000000000,1.000000000,1.000000000,1.000000000
94585,06095,SUISUN CITY,CA,1.000000000,1.000000000,1.000000000,1.000000000
94586,06001,SUNOL,CA,1.000000000,1.000000000,1.000000000,1.000000000
94587,06001,UNION CITY,CA,1.000000000,1.000000000,1.000000000,1.000000000
94588,06001,PLEASANTON,CA,0.986492046,1.000000000,1.000000000,0.988845479
94588,06013,PLEASANTON,CA,0.013507954,0.000000000,0.000000000,0.011154521
94589,06095,VALLEJO,CA,1.000000000,1.000000000,1.000000000,1.000000000
94590,06095,VALLEJO,CA,1.000000000,1.000000000,1.000000000,1.000000000
94591,06095,VALLEJO,CA,0.999953926,0.998708010,1.000000000,0.999912542
94591,06055,VALLEJO,CA,0.000046074,0.001291990,0.000000000,0.000087458
94592,06095,VALLEJO,CA,1.000000000,1.000000000,1.000000000,1.000000000
94595,06013,WALNUT CREEK,CA,1.000000000,1.000000000,1.000000000,1.000000000
94596,06013,WALNUT CREEK,CA,1.000000000,1.000000000,1.000000000,1.000000000
94597,06013,WALNUT CREEK,CA,1.000000000,1.000000000,1.000000000,1.000000000
94598,06013,WALNUT CREEK,CA,1.000000000,1.000000000,1.000000000,1.000000000
94599,06055,YOUNTVILLE,CA,1.000000000,1.000000000,1.000000000,1.000000000
94601,06001,OAKLAND,CA,1.000000000,1.000000000,1.000000000,1.000000000
94602,06001,OAKLAND,CA,1.000000000,1.000000000,1.000000000,1.000000000
94603,06001,OAKLAND,CA,1.000000000,1.000000000,1.000000000,1.000000000
94604,06001,OAKLAND,CA,1.000000000,1.000000000,1.000000000,1.000000000
94605,06001,OAKLAND,CA,1.000000000,1.000000000,1.000000000,1.000000000
94606,06001,OAKLAND,CA,1.000000000,1.000000000,1.000000000,1.000000000
94607,06001,OAKLAND,CA,1.000000000,1.000000000,1.000000000,1.000000000
94608,06001,EMERYVILLE,CA,1.000000000,1.000000000,1.000000000,1.000000000
94609,06001,OAKLAND,CA,1.000000000,1.000000000,1.000000000,1.000000000
94610,06001,OAKLAND,CA,1.000000000,1.000000000,1.000000000,1.000000000
94611,06001,OAKLAND,CA,0.996946030,1.000000000,1.000000000,0.997225002
94611,06013,OAKLAND,CA,0.003053970,0.000000000,0.000000000,0.002774998
94612,06001,OAKLAND,CA,1.000000000,1.000000000,1.000000000,1.000000000
94613,06001,OAKLAND,CA,0.000000000,1.000000000,0.000000000,1.000000000
94614,06001,OAKLAND,CA,1.000000000,1.000000000,1.000000000,1.000000000
94615,06001,OAKLAND,CA,0.000000000,1.000000000,1.000000000,1.000000000
94618,06001,OAKLAND,CA,1.000000000,1.000000000,1.000000000,1.000000000
94619,06001,OAKLAND,CA,1.000000000,1.000000000,1.000000000,1.000000000
94620,06001,PIEDMONT,CA,1.000000000,1.000000000,1.000000000,1.000000000
94621,06001,OAKLAND,CA,1.000000000,1.000000000,1.000000000,1.000000000
94623,06001,OAKLAND,CA,1.000000000,1.000000000,1.000000000,1.000000000
94624,06001,OAKLAND,CA,1.000000000,1.000000000,1.000000000,1.000000000
94661,06001,OAKLAND,CA,1.000000000,1.000000000,1.000000000,1.000000000
94662,06001,EMERYVILLE,CA,1.000000000,1.000000000,1.000000000,1.000000000
94666,06001,OAKLAND,CA,0.000000000,1.000000000,0.000000000,1.000000000
94701,06001,BERKELEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
94702,06001,BERKELEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
94703,06001,BERKELEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
94704,06001,BERKELEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
94705,06001,BERKELEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
94706,06013,ALBANY,CA,0.002489368,0.004932182,0.000000000,0.002524342
94706,06001,ALBANY,CA,0.997510632,0.995067818,1.000000000,0.997475658
94707,06013,BERKELEY,CA,0.211202054,0.114671164,0.245098039,0.203436327
94707,06001,BERKELEY,CA,0.788797946,0.885328836,0.754901961,0.796563673
94708,06013,BERKELEY,CA,0.190534227,0.600000000,0.020833333,0.191361728
94708,06001,BERKELEY,CA,0.809465773,0.400000000,0.979166667,0.808638272
94709,06001,BERKELEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
94710,06001,BERKELEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
94712,06001,BERKELEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
94720,06001,BERKELEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
94801,06013,RICHMOND,CA,1.000000000,1.000000000,1.000000000,1.000000000
94802,06013,RICHMOND,CA,1.000000000,1.000000000,1.000000000,1.000000000
94803,06013,EL SOBRANTE,CA,1.000000000,1.000000000,1.000000000,1.000000000
94804,06013,RICHMOND,CA,1.000000000,1.000000000,1.000000000,1.000000000
94805,06013,RICHMOND,CA,1.000000000,1.000000000,1.000000000,1.000000000
94806,06013,SAN PABLO,CA,1.000000000,1.000000000,1.000000000,1.000000000
94807,06013,RICHMOND,CA,1.000000000,1.000000000,1.000000000,1.000000000
94820,06013,EL SOBRANTE,CA,1.000000000,1.000000000,1.000000000,1.000000000
94850,06013,RICHMOND,CA,0.000000000,1.000000000,1.000000000,1.000000000
94901,06041,SAN RAFAEL,CA,1.000000000,1.000000000,1.000000000,1.000000000
94903,06041,SAN RAFAEL,CA,1.000000000,1.000000000,1.000000000,1.000000000
94904,06041,GREENBRAE,CA,1.000000000,1.000000000,1.000000000,1.000000000
94912,06041,SAN RAFAEL,CA,1.000000000,1.000000000,1.000000000,1.000000000
94913,06041,SAN RAFAEL,CA,1.000000000,1.000000000,1.000000000,1.000000000
94914,06041,KENTFIELD,CA,1.000000000,1.000000000,1.000000000,1.000000000
94915,06041,SAN RAFAEL,CA,1.000000000,1.000000000,1.000000000,1.000000000
94920,06041,BELVEDERE TIBURON,CA,1.000000000,1.000000000,1.000000000,1.000000000
94922,06097,BODEGA,CA,1.000000000,1.000000000,1.000000000,1.000000000
94923,06097,BODEGA BAY,CA,1.000000000,1.000000000,1.000000000,1.000000000
94924,06041,BOLINAS,CA,1.000000000,1.000000000,1.000000000,1.000000000
94925,06041,CORTE MADERA,CA,1.000000000,1.000000000,1.000000000,1.000000000
94927,06097,ROHNERT PARK,CA,1.000000000,1.000000000,1.000000000,1.000000000
94928,06097,ROHNERT PARK,CA,1.000000000,1.000000000,1.000000000,1.000000000
94929,06041,DILLON BEACH,CA,1.000000000,1.000000000,1.000000000,1.000000000
94930,06041,FAIRFAX,CA,1.000000000,1.000000000,1.000000000,1.000000000
94931,06097,COTATI,CA,1.000000000,1.000000000,1.000000000,1.000000000
94933,06041,FOREST KNOLLS,CA,1.000000000,1.000000000,1.000000000,1.000000000
94937,06041,INVERNESS,CA,1.000000000,1.000000000,1.000000000,1.000000000
94938,06041,LAGUNITAS,CA,1.000000000,1.000000000,0.000000000,1.000000000
94939,06041,LARKSPUR,CA,1.000000000,1.000000000,1.000000000,1.000000000
94940,06041,MARSHALL,CA,1.000000000,0.000000000,1.000000000,1.000000000
94941,06041,MILL VALLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
94942,06041,MILL VALLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
94945,06041,NOVATO,CA,0.999862164,1.000000000,1.000000000,0.999889184
94945,06097,NOVATO,CA,0.000137836,0.000000000,0.000000000,0.000110816
94946,06041,NICASIO,CA,1.000000000,1.000000000,1.000000000,1.000000000
94947,06041,NOVATO,CA,1.000000000,1.000000000,1.000000000,1.000000000
94948,06041,NOVATO,CA,1.000000000,1.000000000,1.000000000,1.000000000
94949,06041,NOVATO,CA,1.000000000,1.000000000,1.000000000,1.000000000
94950,06041,OLEMA,CA,1.000000000,1.000000000,0.000000000,1.000000000
94951,06097,PENNGROVE,CA,1.000000000,1.000000000,1.000000000,1.000000000
94952,06097,PETALUMA,CA,0.983304738,0.996520875,0.998947368,0.985592846
94952,06041,PETALUMA,CA,0.016695262,0.003479125,0.001052632,0.014407154
94953,06097,PETALUMA,CA,1.000000000,1.000000000,1.000000000,1.000000000
94954,06097,PETALUMA,CA,1.000000000,1.000000000,1.000000000,1.000000000
94955,06097,PETALUMA,CA,1.000000000,1.000000000,1.000000000,1.000000000
94956,06041,POINT REYES STATION,CA,1.000000000,1.000000000,1.000000000,1.000000000
94957,06041,ROSS,CA,1.000000000,1.000000000,1.000000000,1.000000000
94960,06041,SAN ANSELMO,CA,1.000000000,1.000000000,1.000000000,1.000000000
94963,06041,SAN GERONIMO,CA,1.000000000,1.000000000,0.000000000,1.000000000
94964,06041,SAN QUENTIN,CA,0.000000000,1.000000000,0.000000000,1.000000000
94965,06041,SAUSALITO,CA,1.000000000,1.000000000,1.000000000,1.000000000
94966,06041,SAUSALITO,CA,1.000000000,1.000000000,1.000000000,1.000000000
94970,06041,STINSON BEACH,CA,1.000000000,1.000000000,1.000000000,1.000000000
94971,06041,TOMALES,CA,1.000000000,1.000000000,0.000000000,1.000000000
94972,06097,VALLEY FORD,CA,1.000000000,1.000000000,0.000000000,1.000000000
94973,06041,WOODACRE,CA,1.000000000,1.000000000,1.000000000,1.000000000
94974,06041,SAN QUENTIN,CA,0.000000000,1.000000000,0.000000000,1.000000000
94975,06097,PETALUMA,CA,1.000000000,1.000000000,1.000000000,1.000000000
94976,06041,CORTE MADERA,CA,1.000000000,1.000000000,1.000000000,1.000000000
94977,06041,LARKSPUR,CA,1.000000000,1.000000000,1.000000000,1.000000000
94978,06041,FAIRFAX,CA,1.000000000,1.000000000,1.000000000,1.000000000
94979,06041,SAN ANSELMO,CA,1.000000000,1.000000000,1.000000000,1.000000000
94999,06097,PETALUMA,CA,0.000000000,1.000000000,1.000000000,1.000000000
95001,06087,APTOS,CA,1.000000000,1.000000000,1.000000000,1.000000000
95002,06085,ALVISO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95003,06087,APTOS,CA,1.000000000,1.000000000,1.000000000,1.000000000
95004,06053,AROMAS,CA,0.730301428,0.920792079,0.769230769,0.740149626
95004,06069,AROMAS,CA,0.269698572,0.079207921,0.230769231,0.259850374
95005,06087,BEN LOMOND,CA,1.000000000,1.000000000,1.000000000,1.000000000
95006,06087,BOULDER CREEK,CA,1.000000000,1.000000000,1.000000000,1.000000000
95007,06087,BROOKDALE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95008,06085,CAMPBELL,CA,1.000000000,1.000000000,1.000000000,1.000000000
95009,06085,CAMPBELL,CA,1.000000000,1.000000000,1.000000000,1.000000000
95010,06087,CAPITOLA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95011,06085,CAMPBELL,CA,1.000000000,1.000000000,1.000000000,1.000000000
95012,06053,CASTROVILLE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95013,06085,COYOTE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95014,06085,CUPERTINO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95015,06085,CUPERTINO,CA,1.000000000,1.000000000,1.000000000,1.000000000
95017,06087,DAVENPORT,CA,1.000000000,1.000000000,1.000000000,1.000000000
95018,06087,FELTON,CA,1.000000000,1.000000000,1.000000000,1.000000000
95019,06087,FREEDOM,CA,1.000000000,1.000000000,1.000000000,1.000000000
95020,06085,GILROY,CA,1.000000000,1.000000000,1.000000000,1.000000000
95021,06085,GILROY,CA,1.000000000,1.000000000,1.000000000,1.000000000
95023,06069,HOLLISTER,CA,0.998375505,0.994260204,0.997050147,0.998034849
95023,06085,HOLLISTER,CA,0.001624495,0.005739796,0.002949853,0.001965151
95024,06069,HOLLISTER,CA,1.000000000,1.000000000,1.000000000,1.000000000
95026,06085,HOLY CITY,CA,1.000000000,0.000000000,1.000000000,1.000000000
95030,06085,LOS GATOS,CA,1.000000000,1.000000000,1.000000000,1.000000000
95031,06085,LOS GATOS,CA,1.000000000,1.000000000,1.000000000,1.000000000
95032,06085,LOS GATOS,CA,1.000000000,1.000000000,1.000000000,1.000000000
95033,06087,LOS GATOS,CA,0.563074566,0.400000000,0.714285714,0.563114135
95033,06085,LOS GATOS,CA,0.436925434,0.600000000,0.285714286,0.436885865
95035,06085,MILPITAS,CA,1.000000000,0.999387255,1.000000000,0.999940366
95035,06001,MILPITAS,CA,0.000000000,0.000612745,0.000000000,0.000059634
95036,06085,MILPITAS,CA,1.000000000,1.000000000,1.000000000,1.000000000
95037,06085,MORGAN HILL,CA,1.000000000,1.000000000,1.000000000,1.000000000
95038,06085,MORGAN HILL,CA,1.000000000,1.000000000,1.000000000,1.000000000
95039,06053,MOSS LANDING,CA,1.000000000,1.000000000,1.000000000,1.000000000
95041,06087,MOUNT HERMON,CA,1.000000000,1.000000000,0.000000000,1.000000000
95043,06069,PAICINES,CA,1.000000000,1.000000000,0.000000000,1.000000000
95044,06085,REDWOOD ESTATES,CA,1.000000000,1.000000000,1.000000000,1.000000000
95045,06069,SAN JUAN BAUTISTA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95046,06085,SAN MARTIN,CA,1.000000000,1.000000000,1.000000000,1.000000000
95050,06085,SANTA CLARA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95051,06085,SANTA CLARA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95052,06085,SANTA CLARA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95053,06085,SANTA CLARA,CA,0.000000000,0.000000000,1.000000000,1.000000000
95054,06085,SANTA CLARA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95055,06085,SANTA CLARA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95056,06085,SANTA CLARA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95060,06087,SANTA CRUZ,CA,1.000000000,1.000000000,1.000000000,1.000000000
95061,06087,SANTA CRUZ,CA,1.000000000,1.000000000,1.000000000,1.000000000
95062,06087,SANTA CRUZ,CA,1.000000000,1.000000000,1.000000000,1.000000000
95063,06087,SANTA CRUZ,CA,1.000000000,1.000000000,1.000000000,1.000000000
95064,06087,SANTA CRUZ,CA,1.000000000,1.000000000,1.000000000,1.000000000
95065,06087,SANTA CRUZ,CA,1.000000000,1.000000000,1.000000000,1.000000000
95066,06087,SCOTTS VALLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
95067,06087,SCOTTS VALLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
95070,06085,SARATOGA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95071,06085,SARATOGA,CA,1.000000000,1.000000000,1.000000000,1.000000000
95073,06087,SOQUEL,CA,1.000000000,1.000000000,1.000000000,1.000000000
95075,06069,TRES PINOS,CA,1.000000000,1.000000000,1.000000000,1.000000000
95076,06053,WATSONVILLE,CA,0.132604154,0.093567251,0.102373887,0.128046601
95076,06085,WATSONVILLE,CA,0.001433780,0.000449843,0.000000000,0.001286541
95076,06087,WATSONVILLE,CA,0.865962066,0.905982906,0.897626113,0.870666857
95077,06087,WATSONVILLE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95101,06085,SAN JOSE,CA,0.000000000,1.000000000,1.000000000,1.000000000
95103,06085,SAN JOSE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95106,06085,SAN JOSE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95108,06085,SAN JOSE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95109,06085,SAN JOSE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95110,06085,SAN JOSE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95111,06085,SAN JOSE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95112,06085,SAN JOSE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95113,06085,SAN JOSE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95116,06085,SAN JOSE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95117,06085,SAN JOSE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95118,06085,SAN JOSE,CA,1.000000000,1.000000000,1.000000000,1.000000000
95119,06085,SAN JOSE,CA,1.000000000,1.000000000,1.000000000,1.000000000
